time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696417925583,BGRD 200,258,359488,Dorrestein; Pieter,9997,0,9999,2
1696417925583,BGRD 200,259,359489,Eliceiri; Brian,9999,0,9999,0
1696417925583,BGRD 200,260,359604,Engler; Adam J.,9998,0,9999,1
1696417925583,BGRD 200,261,359611,Ferguson; Cole John,9998,0,9999,1
1696417925583,BGRD 200,262,359612,Fuster; Mark M,9998,0,9999,1
1696417925583,BGRD 200,263,359613,Gagneux; Pascal,9999,0,9999,0
1696417925583,BGRD 200,264,360045,Gentner; Tim,9999,0,9999,0
1696417925583,BGRD 200,265,360129,George; Olivier,9998,0,9999,1
1696417925583,BGRD 200,266,360140,Gerwick; William Henry,9999,0,9999,0
1696417925583,BGRD 200,267,360220,Golden; James W,9998,0,9999,1
1696417925583,BGRD 200,268,360257,Guatelli; John C,9998,0,9999,1
1696417925583,BGRD 200,269,360262,Guma; Monica,9998,0,9999,1
1696417925583,BGRD 200,270,360306,Howell; Stephen B.,9999,0,9999,0
1696417925583,BGRD 200,271,360307,Ideker; Trey,9997,0,9999,2
1696417925583,BGRD 200,272,360308,Ignacio; Romeo Castro,9999,0,9999,0
1696417925583,BGRD 200,273,360313,Joshi; Shweta,9998,0,9999,1
1696417925583,BGRD 200,274,360314,Jung; Tzyy-Ping,9999,0,9999,0
1696417925583,BGRD 200,275,360315,Kipps; Thomas J,9999,0,9999,0
1696417925583,BGRD 200,276,360324,Kleinfeld; David,9998,0,9999,1
1696417925583,BGRD 200,277,360331,Kristan; William B.,9998,0,9999,1
1696417925583,BGRD 200,278,360332,Kufareva; Irina,9998,0,9999,1
1696417925583,BGRD 200,279,360333,Laurent; Louise,9998,0,9999,1
1696417925583,BGRD 200,280,360334,Law; Julie A,9999,0,9999,0
1696417925583,BGRD 200,281,360335,Leschziner; Andres E,9998,0,9999,1
1696417925583,BGRD 200,282,360408,Liu; George Yenhsi,9999,0,9999,0
1696417925583,BGRD 200,283,360419,Lopez Ramirez; Miguel Alej,9997,0,9999,2
1696417925583,BGRD 200,284,360431,Lyons; Deirdre Colleen,9998,0,9999,1
1696417925583,BGRD 200,285,360458,Marchetto; Maria Carolina,9999,0,9999,0
1696417925583,BGRD 200,286,360461,Martin; Natasha,9999,0,9999,0
1696417925583,BGRD 200,287,360472,McConville; Patrick James,9999,0,9999,0
1696417925583,BGRD 200,288,360473,McVicker; Graham P,9999,0,9999,0
1696417925583,BGRD 200,289,360475,Mittal; Ravinder K,9998,0,9999,1
1696417925583,BGRD 200,290,360484,Molina; Anthony Joseph,9998,0,9999,1
1696417925583,BGRD 200,291,360486,Niwa; Maho,9999,0,9999,0
1696417925583,BGRD 200,292,360491,Parast; Mana,9998,0,9999,1
1696417925583,BGRD 200,293,360492,Pillus; Lorraine,9998,0,9999,1
1696417925583,BGRD 200,294,360496,Ramanathan; Dhakshin,9999,0,9999,0
1696417925583,BGRD 200,295,360504,Raz; Eyal,9998,0,9999,1
1696417925583,BGRD 200,296,360507,Ren; Bing,9997,0,9999,2
1696417925583,BGRD 200,297,360514,Roberto; Marisa,9999,0,9999,0
1696417925583,BGRD 200,298,360520,Ross; Robert Scott,9999,0,9999,0
1696417925583,BGRD 200,299,360521,Salem; Rany Mansour,9998,0,9999,1
1696417925583,BGRD 200,300,360523,Saltiel; Alan,9997,0,9999,2
1696417925583,BGRD 200,301,360526,Sanchez-Lopez; Elsa,9998,0,9999,1
1696417925583,BGRD 200,302,360537,Schmelz; Eric Alexander,9998,0,9999,1
1696417925583,BGRD 200,303,360538,Sebat; Lilia Mikhailovna,9998,0,9999,1
1696417925583,BGRD 200,304,360540,Sen; George L,9999,0,9999,0
1696417925583,BGRD 200,305,360542,Shahidi; Bahar,9999,0,9999,0
1696417925583,BGRD 200,306,360547,Sicklick; Jason Keith,9999,0,9999,0
1696417925583,BGRD 200,307,360549,Skorobogatko; Yuliya,9999,0,9999,0
1696417925583,BGRD 200,308,360554,Subramani; Suresh,9998,0,9999,1
1696417925583,BGRD 200,309,360559,Tuszynski; Mark Henry,9999,0,9999,0
1696417925583,BGRD 200,310,360586,Wang; Shizhen,9998,0,9999,1
1696417925583,BGRD 200,311,360600,Webster; Nicholas J G,9998,0,9999,1
1696417925583,BGRD 200,312,360601,Wortham; Matthew J,9998,0,9999,1
1696417925583,BGRD 200,313,360603,Young; Jared W.,9998,0,9999,1
1696417925583,BGRD 200,314,360611,Zage; Peter,9999,0,9999,0
1696417925583,BGRD 200,315,360621,Zeidan; Fadel,9998,0,9999,1
1696417925583,BGRD 200,316,360626,Zou; Yimin,9999,0,9999,0
1696417925583,BGRD 200,317,363307,Parast; Mana,9999,0,9999,0
1696417926005,BGSE 200,A00,252859,Tour; Ella & Petrie; Katherine Lynn,9987,0,9999,12
1696417926430,BGSE 205,A00,252860,Bennett; Eric J,7,0,50,43
1696417926430,BGSE 205,C00,252925,Bennett; Eric J,10,0,50,40
1696417926430,BGSE 205,D00,252926,Bennett; Eric J,9,0,50,41
1696417926430,BGSE 205,E00,252963,Bennett; Eric J,17,0,50,33
1696417926869,BIBC 100,A01,251545,Boumechache; Miyyada,147,0,316,169
1696417926869,BIBC 100,B01,289977,Flagg; Matthew Paul,0,3,120,120
1696417927296,BIBC 102,A01,251553,Bozinovic; Goran,69,0,288,219
1696417927296,BIBC 102,B01,251558,Coleman; Aaron B.,65,1,268,203
1696417927723,BIBC 103,A01,251562,Beyhan; Sinem,0,2,0,23
1696417927723,BIBC 103,A02,251584,Beyhan; Sinem,0,2,0,23
1696417927723,BIBC 103,B01,251591,Burg; Michael,0,3,0,23
1696417927723,BIBC 103,B02,251592,Burg; Michael,0,3,0,23
1696417927723,BIBC 103,C01,251594,Boumechache; Miyyada,0,1,0,24
1696417927723,BIBC 103,C02,251609,Boumechache; Miyyada,0,0,0,20
1696417927723,BIBC 103,D01,251611,Coleman; Aaron B.,0,2,0,23
1696417927723,BIBC 103,D02,251612,Coleman; Aaron B.,0,1,0,23
1696417928151,BIBC 194,A00,298940,Flagg; Matthew Paul,0,2,30,30
1696417928588,BICD 100,A01,251628,Smith; Laurie,1,3,75,74
1696417928588,BICD 100,A02,279438,Smith; Laurie,1,2,75,74
1696417928588,BICD 100,A03,279439,Smith; Laurie,2,0,75,73
1696417928588,BICD 100,A04,279483,Smith; Laurie,2,1,75,73
1696417928588,BICD 100,B01,251630,Mueller; Liam O'Connor,0,8,75,75
1696417928588,BICD 100,B02,279596,Mueller; Liam O'Connor,1,6,75,74
1696417928588,BICD 100,B03,279597,Mueller; Liam O'Connor,0,6,75,75
1696417928588,BICD 100,B04,279599,Mueller; Liam O'Connor,0,4,75,75
1696417928588,BICD 100,C01,251639,McDonnell; Lisa Marie,1,1,75,74
1696417928588,BICD 100,C02,277676,McDonnell; Lisa Marie,1,0,75,74
1696417928588,BICD 100,C03,277693,McDonnell; Lisa Marie,0,0,75,75
1696417928588,BICD 100,C04,277694,McDonnell; Lisa Marie,3,0,75,72
1696417929011,BICD 110,A01,251646,Grossman; Emily N,10,0,321,311
1696417929436,BICD 130,A01,251648,Perry; Michael William,4,0,190,186
1696417942002,BICD 140,A01,251654,Zuniga; Elina I,7,0,192,185
1696417942432,BICD 156,A01,251660,Kryazhimskiy; Sergey A,0,0,90,90
1696417942858,BIEB 102,A01,251665,Butler; Shannon Rhey,0,5,325,325
1696417943282,BIEB 121,A00,251666,Holway; David A.,0,7,0,31
1696417943706,BIEB 146,A01,251680,Petrie; Katherine Lynn,2,2,380,378
1696417944129,BIEB 152,B01,251687,Meyer; Justin Raymond,4,6,416,412
1696417944561,BIEB 174,A01,251689,Cleland; Elsa Eleanor & Barton; Andrew David,14,0,224,210
1696417945013,BILD 1,A01,262676,Cooper; Andrew Michael,1,1,84,83
1696417945013,BILD 1,A02,276369,Cooper; Andrew Michael,0,0,83,83
1696417945013,BILD 1,A03,276370,Cooper; Andrew Michael,0,0,84,84
1696417945013,BILD 1,A04,276371,Cooper; Andrew Michael,1,1,83,82
1696417945013,BILD 1,A05,276372,Cooper; Andrew Michael,3,0,83,80
1696417945013,BILD 1,B01,250696,Cooper; Andrew Michael,0,1,84,84
1696417945013,BILD 1,B02,277552,Cooper; Andrew Michael,1,0,83,82
1696417945013,BILD 1,B03,277583,Cooper; Andrew Michael,0,1,83,83
1696417945013,BILD 1,B04,277584,Cooper; Andrew Michael,0,2,84,84
1696417945013,BILD 1,B05,277585,Cooper; Andrew Michael,1,0,83,82
1696417945013,BILD 1,C01,250699,Meaders; Clara Leigh,0,3,84,84
1696417945013,BILD 1,C02,277453,Meaders; Clara Leigh,0,1,84,84
1696417945013,BILD 1,C03,277454,Meaders; Clara Leigh,0,2,83,83
1696417945013,BILD 1,C04,277462,Meaders; Clara Leigh,1,5,83,82
1696417945013,BILD 1,C05,277463,Meaders; Clara Leigh,0,8,83,83
1696417945442,BILD 2,A01,250778,Schroeder; Julian I,0,1,65,65
1696417945442,BILD 2,A02,277065,Schroeder; Julian I,0,0,65,65
1696417945442,BILD 2,A03,277066,Schroeder; Julian I,1,0,65,64
1696417945442,BILD 2,B01,250780,Owens; Melinda Tsao-Ying,18,0,65,47
1696417945442,BILD 2,B02,277067,Owens; Melinda Tsao-Ying,6,0,65,59
1696417945442,BILD 2,B03,277078,Owens; Melinda Tsao-Ying,2,0,65,63
1696417945442,BILD 2,C01,250788,Park; Ji Young,19,0,70,51
1696417945442,BILD 2,C02,277334,Park; Ji Young,53,0,70,17
1696417945442,BILD 2,C03,277339,Park; Ji Young,67,0,70,3
1696417945872,BILD 3,A01,250790,Stockwell; Sarah R,0,0,74,74
1696417945872,BILD 3,A02,277589,Stockwell; Sarah R,0,0,73,73
1696417945872,BILD 3,A03,277590,Stockwell; Sarah R,1,2,74,73
1696417945872,BILD 3,A04,277659,Stockwell; Sarah R,1,1,74,73
1696417945872,BILD 3,B01,250794,Stockwell; Sarah R,0,2,75,75
1696417945872,BILD 3,B02,279430,Stockwell; Sarah R,1,0,75,74
1696417945872,BILD 3,B03,279431,Stockwell; Sarah R,1,3,75,74
1696417945872,BILD 3,B04,279432,Stockwell; Sarah R,0,1,75,75
1696417945872,BILD 3,C01,250804,Butler; Shannon Rhey,0,0,72,72
1696417945872,BILD 3,C02,279484,Butler; Shannon Rhey,1,0,72,71
1696417945872,BILD 3,C03,279485,Butler; Shannon Rhey,0,2,72,72
1696417945872,BILD 3,C04,279486,Butler; Shannon Rhey,0,0,72,72
1696417945872,BILD 3,D01,250815,Hammond; LaTisha Marie,0,5,75,75
1696417945872,BILD 3,D02,279433,Hammond; LaTisha Marie,0,5,75,75
1696417945872,BILD 3,D03,279434,Hammond; LaTisha Marie,0,5,75,75
1696417945872,BILD 3,D04,279435,Hammond; LaTisha Marie,1,4,75,74
1696417946303,BILD 4,A01,250832,Reuther; Keefe,0,7,24,24
1696417946303,BILD 4,A02,250833,Reuther; Keefe,0,5,24,24
1696417946303,BILD 4,A03,250842,Reuther; Keefe,0,7,24,24
1696417946303,BILD 4,A04,250853,Reuther; Keefe,0,6,24,24
1696417946303,BILD 4,A05,250863,Reuther; Keefe,0,2,0,24
1696417946303,BILD 4,A06,250868,Reuther; Keefe,0,2,0,24
1696417946303,BILD 4,A07,250869,Reuther; Keefe,0,2,0,24
1696417946303,BILD 4,A08,250877,Reuther; Keefe,0,6,0,24
1696417946303,BILD 4,B01,250879,Lo; Stanley M.,0,5,24,24
1696417946303,BILD 4,B02,250882,Lo; Stanley M.,0,2,24,24
1696417946303,BILD 4,B03,250883,Lo; Stanley M.,0,4,24,24
1696417946303,BILD 4,B04,250896,Lo; Stanley M.,1,4,24,23
1696417946303,BILD 4,B05,250897,Lo; Stanley M.,0,2,0,24
1696417946303,BILD 4,B06,250898,Lo; Stanley M.,0,3,0,24
1696417946303,BILD 4,B07,250899,Lo; Stanley M.,0,3,0,24
1696417946303,BILD 4,B08,250904,Lo; Stanley M.,0,3,0,23
1696417946303,BILD 4,B09,250905,Lo; Stanley M.,0,3,24,24
1696417946303,BILD 4,B10,250928,Lo; Stanley M.,0,3,24,24
1696417946303,BILD 4,B11,250929,Lo; Stanley M.,0,3,24,24
1696417946303,BILD 4,B12,250930,Lo; Stanley M.,0,4,24,24
1696417946303,BILD 4,B13,250931,Lo; Stanley M.,0,5,0,23
1696417946303,BILD 4,B14,250940,Lo; Stanley M.,0,4,0,24
1696417946303,BILD 4,B15,250941,Lo; Stanley M.,0,4,0,24
1696417946303,BILD 4,B16,250945,Lo; Stanley M.,0,3,0,24
1696417946303,BILD 4,D01,251054,Pickett; Brooke Elizabeth,0,3,24,24
1696417946303,BILD 4,D02,251055,Pickett; Brooke Elizabeth,0,3,24,24
1696417946303,BILD 4,D03,251065,Pickett; Brooke Elizabeth,0,4,24,24
1696417946303,BILD 4,D04,251107,Pickett; Brooke Elizabeth,0,1,24,24
1696417946303,BILD 4,D05,251109,Pickett; Brooke Elizabeth,0,2,0,24
1696417946303,BILD 4,D06,251227,Pickett; Brooke Elizabeth,0,4,0,23
1696417946303,BILD 4,D07,251228,Pickett; Brooke Elizabeth,0,4,0,24
1696417946303,BILD 4,D08,251231,Pickett; Brooke Elizabeth,0,4,0,24
1696417946730,BILD 5,A01,251235,Reuther; Keefe,0,1,64,64
1696417947158,BILD 10,A01,251347,Gustafson-Brown; Cindy,75,0,216,141
1696417947582,BILD 20,A01,277346,Rana; Brinda Kanti,6,0,150,144
1696417948009,BILD 32,A01,251356,Burg; Michael,1,6,250,249
1696417948856,BILD 70,A00,276363,Pogliano; Joseph,0,0,0,30
1696417949281,BILD 80,A00,251463,Pogliano; Joseph,4,0,75,71
1696417949703,BILD 84R,A00,251524,Pogliano; Joseph,11,0,150,139
1696417950132,BILD 87,A00,285657,Saier; Milton H.,0,1,20,20
1696417950132,BILD 87,B00,285658,Saier; Milton H.,0,0,20,20
1696417950562,BILD 99,001,352292,Gage; Fred H,9998,0,9999,1
1696417950562,BILD 99,002,354530,Cherqui; Stephanie,9998,0,9999,1
1696417950562,BILD 99,003,355136,Hui; Enfu,9998,0,9999,1
1696417950988,BIMM 100,A01,251691,Lykke-Andersen; Jens,78,0,319,241
1696417950988,BIMM 100,B01,251693,Pruneda-Paz; Jose L.,1,7,348,347
1696417951412,BIMM 101,A01,251695,Day; Christopher D,0,1,0,24
1696417951412,BIMM 101,A02,251715,Day; Christopher D,0,0,0,23
1696417951412,BIMM 101,A03,251716,Day; Christopher D,0,0,0,25
1696417951412,BIMM 101,A04,251723,Day; Christopher D,0,2,0,24
1696417951412,BIMM 101,C01,251730,Grossman; Emily N,0,1,0,24
1696417951412,BIMM 101,C02,251736,Grossman; Emily N,0,1,0,23
1696417951412,BIMM 101,D01,251743,Rusert; Jessica Marie,0,1,0,23
1696417951412,BIMM 101,D02,251744,Rusert; Jessica Marie,0,1,0,23
1696417951412,BIMM 101,D03,251747,Rusert; Jessica Marie,0,0,0,23
1696417951412,BIMM 101,D04,251750,Rusert; Jessica Marie,0,0,0,23
1696417951412,BIMM 101,E01,251773,McDonnell; Lisa Marie,0,1,0,24
1696417951412,BIMM 101,E02,251776,McDonnell; Lisa Marie,0,2,0,22
1696417951838,BIMM 110,A01,251800,Tour; Ella,14,0,216,202
1696417952263,BIMM 120,A01,251864,Gustafson-Brown; Cindy,120,0,250,130
1696417965224,BIMM 121,A01,251925,Petrie; Katherine Lynn,0,4,0,24
1696417965224,BIMM 121,A02,252045,Petrie; Katherine Lynn,0,4,0,23
1696417965224,BIMM 121,B01,252047,Pickett; Brooke Elizabeth,0,2,0,24
1696417965224,BIMM 121,B02,252048,Pickett; Brooke Elizabeth,0,3,0,24
1696417965224,BIMM 121,C01,252122,Pirino; Giorgia,0,2,0,24
1696417965224,BIMM 121,C02,252123,Pirino; Giorgia,0,1,0,23
1696417965224,BIMM 121,C03,252124,Pirino; Giorgia,0,1,0,22
1696417965224,BIMM 121,C04,252125,Pirino; Giorgia,0,0,0,24
1696417965648,BIMM 122,A01,252127,Russell; Alistair B,2,1,175,173
1696417966077,BIMM 143,A01,252135,Grant; Barry J,0,5,0,39
1696417966077,BIMM 143,B01,252137,Bozinovic; Goran,0,5,0,38
1696417966504,BIMM 194,A00,279722,Karlseder; Jan & Saghatelian; Alan,0,5,40,40
1696417966504,BIMM 194,B00,252138,Golden; James W,1,0,27,26
1696417966504,BIMM 194,D00,252139,Golden; Susan S.,6,0,40,34
1696417966504,BIMM 194,E00,252140,Allen; Eric,2,0,27,25
1696417966504,BIMM 194,F00,252159,Mayfield; Stephen P.,5,0,27,22
1696417966934,BIOM 200A,A00,216979,Sunahara; Roger Ken & Gordts; Philip,3,0,35,32
1696417967359,BIOM 200B,A00,217033,Sunahara; Roger Ken & Gordts; Philip,3,0,35,32
1696417967785,BIOM 201,A00,217040,Daneman; Richard,1,0,39,38
1696417967785,BIOM 201,B00,217044,Staff,35,0,35,0
1696417968209,BIOM 202,A01,217070,Corbett; Kevin Daniel,5,0,30,25
1696417968209,BIOM 202,B00,217094,Staff,29,0,35,6
1696417968209,BIOM 202,C50,217135,Staff,10,0,10,0
1696417968638,BIOM 203A,A00,217139,Corbett; Kevin Daniel,3,0,35,32
1696417969067,BIOM 218,A00,217152,Gagneux; Pascal,4,0,12,8
1696417969496,BIOM 231,A00,254284,Schoeneberg; Johannes,0,1,0,0
1696417969925,BIOM 242,A00,351787,Hamilton; Bruce Alan,3,0,20,17
1696417970349,BIOM 246,A00,300925,Gordts; Philip & Varki; Ajit P & Lewis; Amanda Lark & Godula; Kamil & Gagneux; Pascal & Esko; Jeffrey D. & Bode; Lars,0,0,0,0
1696417970774,BIOM 293,A00,217172,Gustafsson; Asa Birgitta,8,0,35,27
1696417971199,BIOM 294,A00,217182,Miyamoto; Shigeki,0,0,0,0
1696417971624,BIOM 295,A00,217193,Brown; Joan Heller,0,1,0,0
1696417972048,BIOM 296,A00,217195,Staff,6,0,35,29
1696417972484,BIPN 100,A01,252173,Cooke; James Edward,5,6,300,295
1696417972484,BIPN 100,B01,300512,Maita; Isabella Vincenza,154,0,277,123
1696417972484,BIPN 100,C01,252212,Reyes Gonzalez; Catalina,6,0,250,244
1696417972913,BIPN 102,A01,252220,Reyes Gonzalez; Catalina,1,4,242,241
1696417973340,BIPN 105,A01,252224,Armour; Jon Christopher,0,3,0,21
1696417973340,BIPN 105,A02,252229,Armour; Jon Christopher,0,3,0,21
1696417973340,BIPN 105,A03,252230,Armour; Jon Christopher,0,1,0,19
1696417973340,BIPN 105,A04,252231,Armour; Jon Christopher,0,2,0,21
1696417973765,BIPN 140,A01,252233,Owens; Melinda Tsao-Ying,0,7,207,207
1696417974198,BIPN 145,A01,252235,Marino; Marc J,0,0,0,27
1696417974198,BIPN 145,A02,252236,Marino; Marc J,0,0,0,27
1696417974198,BIPN 145,B01,252238,Juavinett; Ashley Lauren,0,0,0,40
1696417974621,BIPN 150,A01,252240,Zou; Yimin,2,0,175,173
1696417975050,BIPN 189,A00,252241,Gentner; Tim,0,13,31,31
1696417987371,BIPN 194,A00,252242,Pekkurnaz Banghart; Gulcin,3,0,27,24
1696417987806,BISP 182,A00,252243,Pogliano; Joseph,9991,0,9999,8
1696417988240,BISP 193,001,290678,Cooke; James Edward,9998,0,9999,1
1696417988240,BISP 193,002,352920,Tour; Ella,9998,0,9999,1
1696417988240,BISP 193,003,353782,Lo; Stanley M.,9996,0,9999,3
1696417988665,BISP 194,A00,252244,Wertheim; Joel Okrent,0,0,30,30
1696417988665,BISP 194,B00,252245,Muroyama; Andrew David,8,0,40,32
1696417989101,BISP 196,001,362950,Skorobogatko; Yuliya,9998,0,9999,1
1696417989101,BISP 196,002,362954,Ideker; Trey,9997,0,9999,2
1696417989101,BISP 196,003,362955,Carlin; Aaron Foster,9998,0,9999,1
1696417989101,BISP 196,004,362958,Pruneda-Paz; Jose L.,9997,0,9999,2
1696417989101,BISP 196,005,362990,Law; Julie A,9998,0,9999,1
1696417989101,BISP 196,006,362991,Zheng; Binhai,9998,0,9999,1
1696417989101,BISP 196,007,362996,Crotty Alexander; Laura E,9998,0,9999,1
1696417989101,BISP 196,008,363008,Daneman; Richard,9998,0,9999,1
1696417989101,BISP 196,009,363041,Muroyama; Andrew David,9998,0,9999,1
1696417989101,BISP 196,010,363042,Kaech; Susan Michelle,9998,0,9999,1
1696417989101,BISP 196,011,363043,Lu; Pengzhe,9998,0,9999,1
1696417989101,BISP 196,012,363044,Zou; Yimin,9998,0,9999,1
1696417989101,BISP 196,013,363053,Wahlin; Karl Jonas,9997,0,9999,2
1696417989101,BISP 196,014,363054,Augustine; Vineet,9998,0,9999,1
1696417989101,BISP 196,015,363055,Leutgeb; Stefan,9999,0,9999,0
1696417989101,BISP 196,016,363056,Gleeson; Joseph Gerard,9998,0,9999,1
1696417989101,BISP 196,017,363066,Hui; Enfu,9998,0,9999,1
1696417989101,BISP 196,018,363089,Castle; Michael James,9998,0,9999,1
1696417989101,BISP 196,019,363090,Zhang; Dong-Er,9998,0,9999,1
1696417989101,BISP 196,020,363091,Allen; Nicola J,9998,0,9999,1
1696417989101,BISP 196,021,363168,Wahlin; Karl Jonas,9999,0,9999,0
1696417989101,BISP 196,022,363169,Abdel-Azim; Eiman,9998,0,9999,1
1696417989101,BISP 196,023,363275,Jiang; Qingfei,9998,0,9999,1
1696417989101,BISP 196,024,363276,Webster; Nicholas J G,9998,0,9999,1
1696417989101,BISP 196,025,363277,Ernst; Andreas,9998,0,9999,1
1696417989101,BISP 196,026,363280,Lim; Byungkook,9998,0,9999,1
1696417989101,BISP 196,027,363281,Yeo; Eugene Wei-Ming,9998,0,9999,1
1696417989101,BISP 196,028,363282,Saltiel; Alan,9998,0,9999,1
1696417989101,BISP 196,029,363283,Goren; Alon M,9998,0,9999,1
1696417989101,BISP 196,030,363284,Kristan; William B.,9998,0,9999,1
1696417989101,BISP 196,031,363287,Wortham; Matthew J,9998,0,9999,1
1696417989101,BISP 196,032,363288,Karin; Michael,9998,0,9999,1
1696417989101,BISP 196,033,363289,Holway; David A.,9998,0,9999,1
1696417989531,BISP 197,001,347277,De Guglielmo; Giordano,9998,0,9999,1
1696417989531,BISP 197,002,347281,Wilhelm; James E.,9966,0,9999,33
1696417989531,BISP 197,003,355386,Zuniga; Elina I,9998,0,9999,1
1696417989531,BISP 197,004,363171,McKay; Dianne B.,9998,0,9999,1
1696417989958,BNFO 281,A00,210124,Gaasterland; Theresa,957,0,999,42
1696417990394,BNFO 283,A00,210125,Benner; Christopher William & Sebat; Lilia Mikhailovna & Chavez; Lukas,12,0,60,48
1696417990818,BNFO 294,A01,210127,Staff,990,0,999,9
1696417991287,CAT 1,A01,217748,Algaze; Guillermo,0,1,16,16
1696417991287,CAT 1,A02,217749,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A03,217752,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A04,217755,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A05,217757,Algaze; Guillermo,1,0,16,15
1696417991287,CAT 1,A06,217758,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A07,217759,Algaze; Guillermo,1,0,16,15
1696417991287,CAT 1,A08,217767,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A09,217775,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A10,217776,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A11,217777,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A12,217778,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A13,217779,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,A14,217780,Algaze; Guillermo,0,0,16,16
1696417991287,CAT 1,B01,217782,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B02,217784,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B03,217791,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B04,217792,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B05,217796,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B06,217797,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B07,217880,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B08,217885,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B09,217886,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B10,217887,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B11,217888,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B12,217889,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B13,217890,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B14,217891,Bronstein; Phoebe Malan,0,1,16,16
1696417991287,CAT 1,B15,217892,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,B16,217893,Bronstein; Phoebe Malan,0,0,16,16
1696417991287,CAT 1,C01,217895,Patterson; Patrick H.,0,1,16,16
1696417991287,CAT 1,C02,217896,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C03,217897,Patterson; Patrick H.,0,2,16,16
1696417991287,CAT 1,C04,217898,Patterson; Patrick H.,0,2,16,16
1696417991287,CAT 1,C05,217899,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C06,217912,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C07,217913,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C08,217916,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C09,217918,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C10,217921,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C11,217924,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C13,217927,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C14,217946,Patterson; Patrick H.,0,1,16,16
1696417991287,CAT 1,C15,217948,Patterson; Patrick H.,0,0,16,16
1696417991287,CAT 1,C16,217950,Patterson; Patrick H.,1,0,16,15
1696417991287,CAT 1,C17,352919,Patterson; Patrick H.,0,0,16,17
1696417991287,CAT 1,D01,217982,Bigham; David Joseph,0,1,16,16
1696417991287,CAT 1,D02,217988,Bigham; David Joseph,0,1,16,16
1696417991287,CAT 1,D03,217989,Bigham; David Joseph,0,1,16,16
1696417991287,CAT 1,D04,217991,Bigham; David Joseph,0,1,16,16
1696417991287,CAT 1,D05,217992,Bigham; David Joseph,0,3,16,16
1696417991287,CAT 1,D06,217993,Bigham; David Joseph,0,0,16,16
1696417991287,CAT 1,D07,218016,Bigham; David Joseph,0,2,16,16
1696417991287,CAT 1,D08,218017,Bigham; David Joseph,0,2,16,16
1696417991287,CAT 1,D09,218041,Bigham; David Joseph,0,1,15,16
1696417991287,CAT 1,D10,218042,Bigham; David Joseph,1,1,16,15
1696417991287,CAT 1,D11,218057,Bigham; David Joseph,0,1,15,16
1696417991287,CAT 1,D12,218077,Bigham; David Joseph,0,1,16,16
1696417991710,CAT 90,A00,218090,Geibel; William,5,0,20,15
1696417992149,CAT 124,A01,218093,Knight; Amy,7,0,10,3
1696417992149,CAT 124,A02,290086,Knight; Amy,10,0,10,0
1696417992149,CAT 124,A03,290092,Knight; Amy,9,0,10,1
1696417992149,CAT 124,A04,290093,Knight; Amy,9,0,10,1
1696417992149,CAT 124,B01,218111,Rose; Becca Rae,3,0,15,12
1696417992664,CAT 125,A00,218112,Vanderschuit; Maya Alysia,0,0,20,20
1696417992664,CAT 125,B00,218113,Vanderschuit; Maya Alysia,0,3,20,20
1696417992664,CAT 125,C00,218117,Vanderschuit; Maya Alysia,2,3,20,18
1696417992664,CAT 125,D00,218119,Morales; Celeste Georgianna,0,2,20,20
