time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696936577190,CHEM 6AH,A03,260820,Paesani; Francesco,4,0,41,37
1696936577626,CHEM 6B,A01,260821,Lam; Tin Yiu,0,1,42,42
1696936577626,CHEM 6B,A02,260822,Lam; Tin Yiu,0,3,42,42
1696936577626,CHEM 6B,A03,260823,Lam; Tin Yiu,0,1,40,40
1696936577626,CHEM 6B,A04,260824,Lam; Tin Yiu,0,1,40,40
1696936577626,CHEM 6B,A05,260825,Lam; Tin Yiu,0,2,41,41
1696936577626,CHEM 6B,A06,260826,Lam; Tin Yiu,0,2,41,41
1696936577626,CHEM 6B,A07,260827,Lam; Tin Yiu,0,1,41,41
1696936577626,CHEM 6B,A08,352925,Lam; Tin Yiu,0,2,41,41
1696936578061,CHEM 6C,A01,260981,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A02,260982,Lam; Tin Yiu,2,0,40,38
1696936578061,CHEM 6C,A03,260987,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A04,260988,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A05,260989,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A06,260990,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A07,260991,Lam; Tin Yiu,5,0,40,35
1696936578061,CHEM 6C,A08,260993,Lam; Tin Yiu,0,0,40,40
1696936578061,CHEM 6C,A09,260997,Lam; Tin Yiu,0,0,40,40
1696936578498,CHEM 7L,A01,223113,Jazzar; Rodolphe,0,2,0,23
1696936578498,CHEM 7L,A02,223114,Jazzar; Rodolphe,0,1,0,24
1696936578498,CHEM 7L,A03,223115,Jazzar; Rodolphe,0,3,0,23
1696936578498,CHEM 7L,A04,223116,Jazzar; Rodolphe,0,1,0,24
1696936578498,CHEM 7L,A05,223117,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,A06,223118,Jazzar; Rodolphe,0,4,0,24
1696936578498,CHEM 7L,A07,223119,Jazzar; Rodolphe,0,2,0,23
1696936578498,CHEM 7L,A08,223120,Jazzar; Rodolphe,0,1,0,24
1696936578498,CHEM 7L,A09,223121,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,A10,223122,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,B01,223124,Jazzar; Rodolphe,0,4,0,24
1696936578498,CHEM 7L,B02,223125,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,B03,223128,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,B04,223139,Jazzar; Rodolphe,0,3,0,24
1696936578498,CHEM 7L,B05,223150,Jazzar; Rodolphe,0,3,0,23
1696936578498,CHEM 7L,B06,223158,Jazzar; Rodolphe,0,2,0,24
1696936578498,CHEM 7L,B07,223159,Jazzar; Rodolphe,0,2,0,23
1696936578498,CHEM 7L,B08,223160,Jazzar; Rodolphe,0,1,0,24
1696936578498,CHEM 7L,B09,223161,Jazzar; Rodolphe,0,1,0,23
1696936578498,CHEM 7L,B10,223162,Jazzar; Rodolphe,0,3,0,24
1696936578928,CHEM 40A,A01,261104,Bertrand; Guy,0,4,40,40
1696936578928,CHEM 40A,A02,261111,Bertrand; Guy,0,2,40,40
1696936578928,CHEM 40A,A03,261239,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,A04,261243,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,A05,261264,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,A06,261265,Bertrand; Guy,0,2,40,40
1696936578928,CHEM 40A,A07,261355,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,B01,261486,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,B02,261494,Bertrand; Guy,0,4,40,40
1696936578928,CHEM 40A,B03,261496,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,B04,261497,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,B05,261498,Bertrand; Guy,0,2,40,40
1696936578928,CHEM 40A,B06,261499,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,B07,261500,Bertrand; Guy,0,3,40,40
1696936578928,CHEM 40A,C01,261502,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,C02,261503,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,C03,261530,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,C04,261532,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,C05,261533,Hopkins; Patrycja Anna,5,0,40,35
1696936578928,CHEM 40A,C06,261534,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,C07,261535,Hopkins; Patrycja Anna,30,0,39,9
1696936578928,CHEM 40A,D01,261070,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,D02,261072,Hopkins; Patrycja Anna,2,0,40,38
1696936578928,CHEM 40A,D03,261073,Hopkins; Patrycja Anna,19,0,40,21
1696936578928,CHEM 40A,D04,261076,Hopkins; Patrycja Anna,24,0,40,16
1696936578928,CHEM 40A,D05,261078,Hopkins; Patrycja Anna,16,0,40,24
1696936578928,CHEM 40A,D06,261079,Hopkins; Patrycja Anna,0,0,40,40
1696936578928,CHEM 40A,D07,261080,Hopkins; Patrycja Anna,23,0,40,17
1696936579358,CHEM 40B,A01,260865,Albizati; Kim F.,0,0,40,40
1696936579358,CHEM 40B,A02,260871,Albizati; Kim F.,0,0,40,40
1696936579358,CHEM 40B,A03,260878,Albizati; Kim F.,2,0,40,38
1696936579358,CHEM 40B,A04,260879,Albizati; Kim F.,3,0,40,37
1696936579358,CHEM 40B,A05,260899,Albizati; Kim F.,2,0,40,38
1696936579358,CHEM 40B,A06,260900,Albizati; Kim F.,1,0,40,39
1696936579358,CHEM 40B,A07,260929,Albizati; Kim F.,7,0,40,33
1696936579358,CHEM 40B,A08,260930,Albizati; Kim F.,0,0,40,40
1696936579358,CHEM 40B,A09,260931,Albizati; Kim F.,5,1,40,35
1696936579358,CHEM 40B,A10,354199,Albizati; Kim F.,6,0,40,34
1696936579798,CHEM 41A,A01,261536,Oconnor; Joseph M.,1,0,40,39
1696936579798,CHEM 41A,A02,261537,Oconnor; Joseph M.,9,0,40,31
1696936579798,CHEM 41A,A03,261598,Oconnor; Joseph M.,14,0,40,26
1696936579798,CHEM 41A,A04,261602,Oconnor; Joseph M.,1,0,40,39
1696936579798,CHEM 41A,A05,261623,Oconnor; Joseph M.,8,0,40,32
1696936579798,CHEM 41A,A06,261625,Oconnor; Joseph M.,4,0,40,36
1696936579798,CHEM 41A,A07,261705,Oconnor; Joseph M.,0,0,40,40
1696936579798,CHEM 41A,A08,262018,Oconnor; Joseph M.,0,0,40,40
1696936580228,CHEM 41C,A01,260933,Albizati; Kim F.,26,0,40,14
1696936580228,CHEM 41C,A02,260934,Albizati; Kim F.,26,0,40,14
1696936580228,CHEM 41C,A03,260935,Albizati; Kim F.,14,0,40,26
1696936580673,CHEM 43A,A01,223187,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,A02,223188,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,A03,223189,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,A04,223190,Ternansky; Robert J.,0,1,0,20
1696936580673,CHEM 43A,A05,223191,Ternansky; Robert J.,0,0,0,24
1696936580673,CHEM 43A,A06,223192,Ternansky; Robert J.,0,0,0,22
1696936580673,CHEM 43A,A07,223193,Ternansky; Robert J.,0,0,0,22
1696936580673,CHEM 43A,A08,223194,Ternansky; Robert J.,0,0,0,22
1696936580673,CHEM 43A,A09,223201,Ternansky; Robert J.,0,0,0,24
1696936580673,CHEM 43A,A10,223202,Ternansky; Robert J.,0,0,0,24
1696936580673,CHEM 43A,A11,223203,Ternansky; Robert J.,0,0,0,19
1696936580673,CHEM 43A,A12,223204,Ternansky; Robert J.,0,0,0,19
1696936580673,CHEM 43A,B01,223206,Ternansky; Robert J.,0,0,0,22
1696936580673,CHEM 43A,B02,223207,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B03,223208,Ternansky; Robert J.,0,0,0,19
1696936580673,CHEM 43A,B04,223209,Ternansky; Robert J.,0,0,0,24
1696936580673,CHEM 43A,B05,223210,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B06,223211,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B07,223212,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B08,223213,Ternansky; Robert J.,0,0,0,21
1696936580673,CHEM 43A,B09,223214,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B10,223215,Ternansky; Robert J.,0,0,0,23
1696936580673,CHEM 43A,B11,223216,Ternansky; Robert J.,0,0,0,24
1696936580673,CHEM 43A,B12,223217,Ternansky; Robert J.,0,0,0,24
1696936581103,CHEM 87,A00,223218,Bussey; Thomas J,3,0,20,17
1696936581529,CHEM 96,A00,223219,Bussey; Thomas J,21,0,35,14
1696936581965,CHEM 99,001,352266,Pun; Andrew Brian,9998,0,9999,1
1696936581965,CHEM 99,002,366477,Burkart; Michael D,9998,0,9999,1
1696936581965,CHEM 99,003,370600,Kubiak; Clifford Paul,9999,0,9999,0
1696936582392,CHEM 100A,A01,223226,Leigh; Brian,0,1,0,24
1696936582392,CHEM 100A,A02,223227,Leigh; Brian,0,1,0,24
1696936582392,CHEM 100A,A03,223228,Leigh; Brian,0,0,0,24
1696936582392,CHEM 100A,A04,223229,Leigh; Brian,0,0,0,23
1696936582392,CHEM 100A,A05,223230,Leigh; Brian,0,1,0,24
1696936582392,CHEM 100A,A06,223231,Leigh; Brian,0,0,0,24
1696936582824,CHEM 105A,A01,223233,Young; Mark,0,0,0,25
1696936583250,CHEM 108,A01,223237,Ghosh; Gourisankar,0,0,0,23
1696936583250,CHEM 108,A02,223238,Ghosh; Gourisankar,0,1,0,24
1696936583250,CHEM 108,B01,223240,Ghosh; Gourisankar,0,0,0,20
1696936583250,CHEM 108,B02,223241,Ghosh; Gourisankar,0,0,0,17
1696936583683,CHEM 109,A01,223243,Piercy; Marc Anthony,0,1,0,24
1696936583683,CHEM 109,A02,223249,Piercy; Marc Anthony,0,0,0,24
1696936583683,CHEM 109,B01,223251,Piercy; Marc Anthony,0,0,0,20
1696936584113,CHEM 113,A00,223254,Mishanina; Tatiana V,0,0,100,100
1696936584540,CHEM 114A,A01,260944,Toor; Navtej,0,1,40,40
1696936584540,CHEM 114A,A02,260947,Toor; Navtej,0,1,40,40
1696936584540,CHEM 114A,A03,260948,Toor; Navtej,0,2,40,40
1696936584540,CHEM 114A,A04,260949,Toor; Navtej,0,2,40,40
1696936584540,CHEM 114A,A05,260950,Toor; Navtej,0,0,40,40
1696936584540,CHEM 114A,A06,260951,Toor; Navtej,0,1,40,40
1696936584540,CHEM 114A,A07,260963,Toor; Navtej,0,0,40,40
1696936584540,CHEM 114A,A08,260964,Toor; Navtej,0,2,40,40
1696936584966,CHEM 116,A01,260538,Godula; Kamil,10,0,48,38
1696936584966,CHEM 116,A02,260539,Godula; Kamil,33,0,49,16
1696936585396,CHEM 117,A00,277023,Jones; Lisa Michelle,22,0,100,78
1696936585828,CHEM 126A,A01,260829,Schoeneberg; Johannes,0,0,40,40
1696936585828,CHEM 126A,A02,260830,Schoeneberg; Johannes,0,1,39,39
1696936585828,CHEM 126A,A03,260843,Schoeneberg; Johannes,0,0,39,40
1696936585828,CHEM 126A,A04,260844,Schoeneberg; Johannes,0,0,39,39
1696936585828,CHEM 126A,A05,260862,Schoeneberg; Johannes,0,0,39,39
1696936585828,CHEM 126A,A06,260863,Schoeneberg; Johannes,3,0,40,37
1696936586258,CHEM 130,A01,260787,Sinha; Amitabha,6,0,40,34
1696936586258,CHEM 130,A02,260791,Sinha; Amitabha,16,0,40,24
1696936586258,CHEM 130,A03,260792,Sinha; Amitabha,5,0,40,35
1696936586682,CHEM 142,A00,223259,Godula; Kamil & Esko; Jeffrey D.,5,0,128,123
1696936587108,CHEM 143C,A01,223261,Klosterman; Jeremy K,0,0,0,21
1696936587108,CHEM 143C,A02,223262,Klosterman; Jeremy K,0,0,0,20
1696936587532,CHEM 152,A00,223301,Romero; Nathan A & Schmidt; Valerie A,1,0,47,46
1696936587963,CHEM 163,A00,286440,Jones; Lisa Michelle,0,1,0,4
1696936588394,CHEM 171,A01,260577,Slade; Jonathan,0,0,42,42
1696936588394,CHEM 171,A02,260578,Slade; Jonathan,4,0,42,38
1696936588823,CHEM 197,001,355391,Kim; Judy E.,9998,0,9999,1
1696936588823,CHEM 197,002,370050,Klosterman; Jeremy K,9998,0,9999,1
1696936589250,CHEM 209,A00,223304,Toor; Navtej,31,0,50,19
1696936589680,CHEM 213A,A00,223305,Komives; Elizabeth A,14,0,50,36
1696936590105,CHEM 216,A00,352442,Godula; Kamil,0,0,0,16
1696936590530,CHEM 219A,A00,223306,Zid; Brian M,16,0,45,29
1696936590955,CHEM 222,A00,223307,Graeve; Olivia A,4,0,9,5
1696936591381,CHEM 224,A00,223308,Rinehart; Jeffrey Dennis,0,0,21,21
1696936591807,CHEM 226,A00,223310,Figueroa; Joshua,0,1,20,25
1696936592240,CHEM 227,A00,223311,Tezcan; Faik,7,0,30,23
1696936592670,CHEM 228,A00,352882,Griffith; Kent,23,0,40,17
1696936593096,CHEM 230A,A00,300184,Li; Shaowei,2,0,15,13
1696936593522,CHEM 234,A00,223312,Pun; Andrew Brian,24,0,40,16
1696936593947,CHEM 242,A00,223327,Esko; Jeffrey D. & Godula; Kamil,11,0,25,14
1696936594409,CHEM 251,001,280247,Abagyan; Ruben,9999,0,9999,0
1696936594409,CHEM 251,002,280269,Adams; Joseph A.,9999,0,9999,0
1696936594409,CHEM 251,003,280270,Akbari; Omar Sultan,9999,0,9999,0
1696936594409,CHEM 251,004,280271,Almutairi; Adah,9999,0,9999,0
1696936594409,CHEM 251,005,280272,Aluwihare; Lihini,9999,0,9999,0
1696936594409,CHEM 251,006,280273,Amaro; Rommie E,9992,0,9999,7
1696936594409,CHEM 251,007,280274,Ballatore; Carlo,9997,0,9999,2
1696936594409,CHEM 251,008,280275,Banghart; Matthew Ryan,9999,0,9999,0
1696936594409,CHEM 251,009,280276,Bertrand; Guy,9999,0,9999,0
1696936594409,CHEM 251,010,280277,Budin; Itay,9994,0,9999,5
1696936594409,CHEM 251,011,280278,Burkart; Michael D,9988,0,9999,11
1696936594409,CHEM 251,012,280301,Caffrey; Conor,9999,0,9999,0
1696936594409,CHEM 251,014,280416,Chen; Yuan,9999,0,9999,0
1696936594409,CHEM 251,015,280425,Cohen; Seth M,9996,0,9999,3
1696936594409,CHEM 251,016,280426,Continetti; Robert E.,9997,0,9999,2
1696936594409,CHEM 251,017,280438,Corbett; Kevin Daniel,9997,0,9999,2
1696936594409,CHEM 251,018,280444,Debelouchina; Galia T,9994,0,9999,5
1696936594409,CHEM 251,019,280445,Debnath; Anjan,9998,0,9999,1
1696936594409,CHEM 251,020,280446,Deshmukh; Lalit,9998,0,9999,1
1696936594409,CHEM 251,021,280447,Devaraj; Neal Krishna,9996,0,9999,3
1696936594409,CHEM 251,022,280455,Dickinson; Alexandra Jazz,9999,0,9999,0
1696936594409,CHEM 251,023,280456,Donoghue; Daniel J.,9999,0,9999,0
1696936594409,CHEM 251,024,280462,Ferguson; Fleur,9995,0,9999,4
1696936594409,CHEM 251,025,280463,Figueroa; Joshua,9999,0,9999,0
1696936594409,CHEM 251,026,280464,Fu; Xiang-Dong,9999,0,9999,0
1696936594409,CHEM 251,027,280465,Galperin; Michael,9999,0,9999,0
1696936594409,CHEM 251,028,280473,Ghosh; Gourisankar,9999,0,9999,0
1696936594409,CHEM 251,029,280474,Ghosh; Partho,9999,0,9999,0
1696936594409,CHEM 251,030,280480,Gilson; Michael K.,9999,0,9999,0
1696936594409,CHEM 251,031,280481,Godula; Kamil,9996,0,9999,3
1696936594409,CHEM 251,032,280482,Grassian; Vicki Helene,9993,0,9999,6
1696936594409,CHEM 251,033,280483,Griffith; Kent,9999,0,9999,0
1696936594409,CHEM 251,034,280484,Hasty; Jeff M,9999,0,9999,0
1696936594409,CHEM 251,035,280485,Hermann; Thomas,9999,0,9999,0
1696936594409,CHEM 251,036,280486,Herzik; Mark Anthony,9995,0,9999,4
1696936594409,CHEM 251,037,280487,Huang; Xiaohua,9999,0,9999,0
1696936594409,CHEM 251,038,280488,Jennings; Patricia A.,9999,0,9999,0
1696936594409,CHEM 251,039,280489,Jones; Lisa Michelle,9994,0,9999,5
1696936594409,CHEM 251,040,280490,Joseph; Simpson,9999,0,9999,0
1696936594409,CHEM 251,041,280491,Kim; Judy E.,9998,0,9999,1
1696936594409,CHEM 251,042,280492,Komives; Elizabeth A,9994,0,9999,5
1696936594409,CHEM 251,043,280498,Komor; Alexis C,9992,0,9999,7
1696936594409,CHEM 251,044,280499,Kubiak; Clifford Paul,9997,0,9999,2
1696936594409,CHEM 251,045,280500,Kummel; Andrew C,9998,0,9999,1
1696936594409,CHEM 251,046,280501,Leschziner; Andres E,9997,0,9999,2
1696936594409,CHEM 251,047,280507,Li; Shaowei,9999,0,9999,0
1696936594409,CHEM 251,048,280508,Mayfield; Stephen P.,9999,0,9999,0
1696936594409,CHEM 251,049,280509,McCammon; James Andrew,9999,0,9999,0
1696936594409,CHEM 251,050,280510,McHugh; Colleen A,9998,0,9999,1
1696936594409,CHEM 251,051,280516,Mishanina; Tatiana V,9996,0,9999,3
1696936594409,CHEM 251,052,280517,Molinski; Tadeusz,9999,0,9999,0
1696936594409,CHEM 251,053,280523,Moore; Bradley S.,9999,0,9999,0
1696936594409,CHEM 251,054,280524,Muller; Ulrich K.,9997,0,9999,2
1696936594409,CHEM 251,055,280544,Oconnor; Joseph M.,9999,0,9999,0
1696936594409,CHEM 251,056,280545,O'Donoghue; Anthony John,9999,0,9999,0
1696936594409,CHEM 251,057,280551,Paesani; Francesco,9997,0,9999,2
1696936594409,CHEM 251,058,280552,Peters; Bjoern,9998,0,9999,1
1696936594409,CHEM 251,059,280558,Prather; Kimberly A,9997,0,9999,2
1696936594409,CHEM 251,060,280559,Pun; Andrew Brian,9999,0,9999,0
1696936594409,CHEM 251,061,280565,Rinehart; Jeffrey Dennis,9997,0,9999,2
1696936594409,CHEM 251,062,280566,Romero; Erik Anthony,9995,0,9999,4
1696936594409,CHEM 251,063,280572,Romero; Nathan A,9998,0,9999,1
1696936594409,CHEM 251,064,280573,Sailor; Michael Joseph,9999,0,9999,0
1696936594409,CHEM 251,065,280600,Schimpf; Alina M,9997,0,9999,2
1696936594409,CHEM 251,066,280601,Schmidt; Valerie A,9996,0,9999,3
1696936594409,CHEM 251,067,280608,Schoeneberg; Johannes,9999,0,9999,0
1696936594409,CHEM 251,068,280636,Siegel; Dionicio R.,9998,0,9999,1
1696936594409,CHEM 251,069,280691,Sinha; Amitabha,9999,0,9999,0
1696936594409,CHEM 251,070,280695,Slade; Jonathan,9995,0,9999,4
1696936594409,CHEM 251,071,280711,Stauber; Julia Megan,9999,0,9999,0
1696936594409,CHEM 251,072,280755,Tauber; Michael,9999,0,9999,0
1696936594409,CHEM 251,073,280844,Taylor; Susan S.,9998,0,9999,1
1696936594409,CHEM 251,074,280858,Tezcan; Faik,9994,0,9999,5
1696936594409,CHEM 251,075,280859,Theodorakis; Emmanuel,9999,0,9999,0
1696936594409,CHEM 251,076,280860,Thiemens; Mark H,9999,0,9999,0
1696936594409,CHEM 251,077,280861,Toor; Navtej,9998,0,9999,1
1696936594409,CHEM 251,078,280965,Tor; Yitzhak,9998,0,9999,1
1696936594409,CHEM 251,079,280966,Villa Rodriguez; Elizabeth,9999,0,9999,0
1696936594409,CHEM 251,080,280992,Wang; Joseph,9999,0,9999,0
1696936594409,CHEM 251,081,280993,Wang; Wei,9997,0,9999,2
1696936594409,CHEM 251,082,281024,Xiong; Wei,9996,0,9999,3
1696936594409,CHEM 251,083,281025,Yang; Jerry,9997,0,9999,2
1696936594409,CHEM 251,084,281026,Yuen Zhou; Joel,9998,0,9999,1
1696936594409,CHEM 251,085,281041,Zhang; Jin,9995,0,9999,4
1696936594409,CHEM 251,086,281042,Zid; Brian M,9999,0,9999,0
1696936594834,CHEM 252,A00,223329,Romero; Nathan A & Schmidt; Valerie A,20,0,40,20
1696936595263,CHEM 263,A00,286500,Jones; Lisa Michelle,2,0,30,28
1696936595693,CHEM 291,A00,223331,Komives; Elizabeth A,1,0,20,19
1696936596118,CHEM 294,A00,223332,Romero; Nathan A,41,0,50,9
